image_id,annotator,class,x,y,w,h
INC371,anotador2,fire,0.334016,0.486646,0.057531,0.0885
INC375,anotador1,fire,0.332906,0.675438,0.172562,0.230083
INC375,anotador2,fire,0.332906,0.675438,0.172562,0.230083
INC376,anotador1,fire,0.321297,0.638563,0.160406,0.159292
INC376,anotador2,fire,0.321297,0.638563,0.160406,0.159292
INC377,anotador1,fire,0.318531,0.638573,0.154875,0.168146
INC377,anotador2,vandalism,0.318531,0.638573,0.154875,0.168146
INC378,anotador1,fire,0.316875,0.620865,0.147125,0.153396
INC378,anotador2,crime,0.316875,0.620865,0.147125,0.153396
INC379,anotador1,fire,0.310781,0.622344,0.141594,0.162229
INC379,anotador2,fire,0.310781,0.622344,0.141594,0.162229
INC380,anotador1,fire,0.300891,0.610542,0.137281,0.171083
INC380,anotador2,suspicious_behavior,0.300891,0.610542,0.137281,0.171083
INC381,anotador1,fire,0.303039,0.624552,0.123891,0.146021
INC381,anotador2,fire,0.303039,0.624552,0.123891,0.146021
INC383,anotador1,fire,0.29475,0.593583,0.122781,0.166667
INC383,anotador2,intrusion,0.29475,0.593583,0.122781,0.166667
INC384,anotador1,fire,0.291984,0.600219,0.108406,0.141604
INC384,anotador2,fire,0.291984,0.600219,0.108406,0.141604
INC386,anotador1,fire,0.295852,0.600229,0.113953,0.144542
INC386,anotador2,fire,0.295852,0.600229,0.113953,0.144542
INC388,anotador1,fire,0.290875,0.609812,0.101781,0.140125
INC388,anotador2,fire,0.290875,0.609812,0.101781,0.140125
INC389,anotador1,fire,0.291422,0.611281,0.105094,0.134229
INC389,anotador2,fire,0.291422,0.611281,0.105094,0.134229
INC390,anotador1,fire,0.288109,0.594323,0.09625,0.153396
INC390,anotador2,vandalism,0.288109,0.594323,0.09625,0.153396
INC391,anotador1,fire,0.289219,0.603167,0.102875,0.141583
INC391,anotador2,fire,0.289219,0.603167,0.102875,0.141583
INC392,anotador1,fire,0.295852,0.618656,0.116141,0.160771
INC392,anotador2,fire,0.295852,0.618656,0.116141,0.160771
INC393,anotador1,fire,0.6255,0.475594,0.025437,0.030979
INC393,anotador2,fire,0.6255,0.475594,0.025437,0.030979
INC394,anotador1,fire,0.763773,0.512458,0.381641,0.314167
INC394,anotador2,fire,0.763773,0.512458,0.381641,0.314167
INC395,anotador1,fire,0.726164,0.46526,0.392703,0.346604
INC395,anotador2,fire,0.726164,0.46526,0.392703,0.346604
INC396,anotador1,fire,0.70957,0.466,0.423672,0.277292
INC396,anotador2,fire,0.70957,0.466,0.423672,0.277292
INC398,anotador1,fire,0.457359,0.629719,0.877219,0.716813
INC398,anotador2,suspicious_object,0.457359,0.629719,0.877219,0.716813
INC399,anotador1,fire,0.561891,0.603167,0.318594,0.362833
INC399,anotador2,fire,0.561891,0.603167,0.318594,0.362833
INC400,anotador1,fire,0.548063,0.548604,0.556406,0.507375
INC400,anotador2,fire,0.548063,0.548604,0.556406,0.507375
INC401,anotador1,fire,0.58457,0.58326,0.496672,0.458688
INC401,anotador2,accident,0.58457,0.58326,0.496672,0.458688
INC402,anotador1,fire,0.669187,0.567771,0.577437,0.545708
INC402,anotador2,accident,0.669187,0.567771,0.577437,0.545708
INC403,anotador1,fire,0.689656,0.576625,0.545344,0.536875
INC403,anotador2,fire,0.689656,0.576625,0.545344,0.536875
INC404,anotador1,fire,0.597297,0.629719,0.380531,0.448396
INC404,anotador2,fire,0.597297,0.629719,0.380531,0.448396
INC405,anotador1,fire,0.6515,0.597271,0.619469,0.519167
INC405,anotador2,fire,0.6515,0.597271,0.619469,0.519167
INC409,anotador1,fire,0.561336,0.612021,0.698016,0.466083
INC409,anotador2,fire,0.561336,0.612021,0.698016,0.466083
INC410,anotador1,fire,0.53375,0.674,0.680312,0.345083
INC410,anotador2,fire,0.53375,0.674,0.680312,0.345083
INC411,anotador1,fire,0.565211,0.752875,0.568578,0.196167
INC411,anotador2,fire,0.565211,0.752875,0.568578,0.196167
INC412,anotador1,fire,0.495523,0.710104,0.393797,0.266958
INC412,anotador2,fire,0.495523,0.710104,0.393797,0.266958
INC413,anotador1,fire,0.565813,0.678396,0.359625,0.315625
INC413,anotador2,fire,0.565813,0.678396,0.359625,0.315625
INC415,anotador1,fire,0.653156,0.732229,0.264375,0.222708
INC415,anotador2,fire,0.653156,0.732229,0.264375,0.222708
INC417,anotador1,fire,0.550891,0.685031,0.234625,0.314146
INC417,anotador2,fire,0.550891,0.685031,0.234625,0.314146
INC418,anotador1,fire,0.595633,0.959365,0.098453,0.072271
INC418,anotador2,fire,0.595633,0.959365,0.098453,0.072271
INC419,anotador1,fire,0.616648,0.847271,0.284297,0.290542
INC419,anotador2,fire,0.616648,0.847271,0.284297,0.290542
INC420,anotador1,fire,0.596703,0.814083,0.215656,0.371667
INC420,anotador2,fire,0.596703,0.814083,0.215656,0.371667
INC421,anotador1,fire,0.591203,0.872344,0.295344,0.246312
INC421,anotador2,fire,0.591203,0.872344,0.295344,0.246312
INC423,anotador1,fire,0.588438,0.917333,0.247781,0.159292
INC423,anotador2,fire,0.588438,0.917333,0.247781,0.159292
INC424,anotador1,fire,0.61443,0.920354,0.248891,0.14175
INC424,anotador2,suspicious_object,0.61443,0.920354,0.248891,0.14175
INC425,anotador1,fire,0.618859,0.875292,0.233406,0.222708
INC425,anotador2,fire,0.618859,0.875292,0.233406,0.222708
INC426,anotador1,fire,0.514875,0.963052,0.127219,0.064896
INC426,anotador2,fire,0.514875,0.963052,0.127219,0.064896
INC427,anotador1,fire,0.509344,0.96526,0.102875,0.060479
INC427,anotador2,fire,0.509344,0.96526,0.102875,0.060479
INC428,anotador1,fire,0.510453,0.956417,0.102875,0.069333
INC428,anotador2,suspicious_behavior,0.510453,0.956417,0.102875,0.069333
INC429,anotador1,fire,0.532023,0.944615,0.165922,0.095854
INC429,anotador2,accident,0.532023,0.944615,0.165922,0.095854
INC430,anotador1,fire,0.507687,0.940937,0.112844,0.115042
INC430,anotador2,fire,0.507687,0.940937,0.112844,0.115042
INC431,anotador1,fire,0.492203,0.937979,0.11725,0.118
INC431,anotador2,fire,0.492203,0.937979,0.11725,0.118
INC432,anotador1,fire,0.517641,0.941667,0.108406,0.104708
INC432,anotador2,accident,0.517641,0.941667,0.108406,0.104708
INC433,anotador1,fire,0.506031,0.937312,0.122781,0.113708
INC433,anotador2,fire,0.506031,0.937312,0.122781,0.113708
INC434,anotador1,fire,0.504922,0.934292,0.129437,0.122417
INC434,anotador2,accident,0.504922,0.934292,0.129437,0.122417
INC435,anotador1,fire,0.497734,0.915115,0.130531,0.157812
INC435,anotador2,fire,0.497734,0.915115,0.130531,0.157812
INC436,anotador1,fire,0.509352,0.915854,0.140484,0.153375
INC436,anotador2,vandalism,0.509352,0.915854,0.140484,0.153375
INC437,anotador1,fire,0.499391,0.932073,0.120563,0.120938
INC437,anotador2,vandalism,0.499391,0.932073,0.120563,0.120938
INC438,anotador1,fire,0.506578,0.948302,0.130531,0.091437
INC438,anotador2,fire,0.506578,0.948302,0.130531,0.091437
INC439,anotador1,fire,0.502711,0.903323,0.140484,0.190271
INC439,anotador2,fire,0.502711,0.903323,0.140484,0.190271
INC440,anotador1,fire,0.503812,0.925437,0.116156,0.140125
INC440,anotador2,fire,0.503812,0.925437,0.116156,0.140125
INC442,anotador1,fire,0.501656,0.908479,0.133969,0.179958
INC442,anotador2,fire,0.501656,0.908479,0.133969,0.179958
INC443,anotador1,fire,0.499945,0.909958,0.123891,0.16225
INC443,anotador2,fire,0.499945,0.909958,0.123891,0.16225
INC444,anotador1,fire,0.511008,0.899635,0.128328,0.191729
INC444,anotador2,fire,0.511008,0.899635,0.128328,0.191729
INC445,anotador1,fire,0.523172,0.887094,0.152656,0.216812
INC445,anotador2,fire,0.523172,0.887094,0.152656,0.216812
INC446,anotador1,fire,0.520961,0.905604,0.139391,0.177125
INC446,anotador2,fire,0.520961,0.905604,0.139391,0.177125
INC447,anotador1,fire,0.515984,0.929125,0.147125,0.13275
INC447,anotador2,fire,0.515984,0.929125,0.147125,0.13275
INC448,anotador1,fire,0.514328,0.915854,0.177,0.165208
INC448,anotador2,fire,0.514328,0.915854,0.177,0.165208
INC449,anotador1,fire,0.500492,0.932083,0.129422,0.126833
INC449,anotador2,fire,0.500492,0.932083,0.129422,0.126833
INC450,anotador1,fire,0.513273,0.928396,0.161609,0.137167
INC450,anotador2,fire,0.513273,0.928396,0.161609,0.137167
INC451,anotador1,fire,0.512109,0.929865,0.152656,0.125354
INC451,anotador2,fire,0.512109,0.929865,0.152656,0.125354
INC452,anotador1,fire,0.516547,0.909906,0.165906,0.173938
INC452,anotador2,fire,0.516547,0.909906,0.165906,0.173938
INC453,anotador1,fire,0.517094,0.904052,0.138281,0.182896
INC453,anotador2,fire,0.517094,0.904052,0.138281,0.182896
INC455,anotador1,fire,0.51432,0.901104,0.170359,0.19175
INC455,anotador2,fire,0.51432,0.901104,0.170359,0.19175
INC456,anotador1,fire,0.497734,0.937979,0.150437,0.120958
INC456,anotador2,fire,0.497734,0.937979,0.150437,0.120958
INC457,anotador1,fire,0.499398,0.918875,0.162609,0.150583
INC457,anotador2,fire,0.499398,0.918875,0.162609,0.150583
INC461,anotador1,fire,0.377703,0.12824,0.147125,0.165188
INC461,anotador2,fire,0.377703,0.12824,0.147125,0.165188
INC462,anotador1,fire,0.382133,0.129719,0.144922,0.156354
INC462,anotador2,fire,0.382133,0.129719,0.144922,0.156354
INC464,anotador1,fire,0.409234,0.137094,0.119469,0.132729
INC464,anotador2,fire,0.409234,0.137094,0.119469,0.132729
INC465,anotador1,fire,0.404812,0.154052,0.0885,0.116521
INC465,anotador2,fire,0.404812,0.154052,0.0885,0.116521
INC466,anotador1,fire,0.377156,0.12825,0.141594,0.1475
INC466,anotador2,accident,0.377156,0.12825,0.141594,0.1475
INC467,anotador1,fire,0.384352,0.138573,0.142703,0.150438
INC467,anotador2,fire,0.384352,0.138573,0.142703,0.150438
INC468,anotador1,fire,0.39043,0.150365,0.128328,0.123896
INC468,anotador2,fire,0.39043,0.150365,0.128328,0.123896
INC469,anotador1,fire,0.388219,0.159958,0.123906,0.125375
INC469,anotador2,fire,0.388219,0.159958,0.123906,0.125375
INC470,anotador1,fire,0.393203,0.161427,0.113938,0.104729
INC470,anotador2,fire,0.393203,0.161427,0.113938,0.104729
INC472,anotador1,fire,0.397617,0.159948,0.107297,0.116521
INC472,anotador2,suspicious_object,0.397617,0.159948,0.107297,0.116521
INC473,anotador1,fire,0.399836,0.159219,0.109516,0.115063
INC473,anotador2,fire,0.399836,0.159219,0.109516,0.115063
INC474,anotador1,fire,0.399836,0.158479,0.107297,0.113583
INC474,anotador2,fire,0.399836,0.158479,0.107297,0.113583
INC475,anotador1,fire,0.39818,0.156271,0.101766,0.118
INC475,anotador2,fire,0.39818,0.156271,0.101766,0.118
INC476,anotador1,fire,0.35725,0.145208,0.1615,0.140125
INC476,anotador2,fire,0.35725,0.145208,0.1615,0.140125
INC477,anotador1,fire,0.365539,0.137094,0.164828,0.165188
INC477,anotador2,fire,0.365539,0.137094,0.164828,0.165188
INC478,anotador1,fire,0.372734,0.153323,0.152656,0.138646
INC478,anotador2,suspicious_object,0.372734,0.153323,0.152656,0.138646
INC479,anotador1,fire,0.368305,0.133417,0.154859,0.166667
INC479,anotador2,fire,0.368305,0.133417,0.154859,0.166667
INC480,anotador1,fire,0.384906,0.145948,0.130531,0.135687
INC480,anotador2,fire,0.384906,0.145948,0.130531,0.135687
INC481,anotador1,fire,0.378258,0.139302,0.146016,0.146021
INC481,anotador2,fire,0.378258,0.139302,0.146016,0.146021
INC482,anotador1,fire,0.382141,0.153323,0.136063,0.135687
INC482,anotador2,intrusion,0.382141,0.153323,0.136063,0.135687
INC483,anotador1,fire,0.365547,0.138562,0.16925,0.159292
INC483,anotador2,fire,0.365547,0.138562,0.16925,0.159292
INC484,anotador1,fire,0.368859,0.140042,0.164812,0.156333
INC484,anotador2,fire,0.368859,0.140042,0.164812,0.156333
INC485,anotador1,fire,0.376602,0.154052,0.142703,0.128312
INC485,anotador2,fire,0.376602,0.154052,0.142703,0.128312
INC486,anotador1,fire,0.372734,0.159958,0.148219,0.113583
INC486,anotador2,fire,0.372734,0.159958,0.148219,0.113583
INC487,anotador1,fire,0.386008,0.155531,0.126109,0.116521
INC487,anotador2,vandalism,0.386008,0.155531,0.126109,0.116521
INC488,anotador1,fire,0.377156,0.151104,0.146031,0.137167
INC488,anotador2,fire,0.377156,0.151104,0.146031,0.137167
INC489,anotador1,fire,0.373289,0.12751,0.151547,0.172563
INC489,anotador2,intrusion,0.373289,0.12751,0.151547,0.172563
INC490,anotador1,fire,0.379367,0.147417,0.137172,0.13275
INC490,anotador2,crime,0.379367,0.147417,0.137172,0.13275
INC492,anotador1,fire,0.384344,0.151104,0.133844,0.128333
INC492,anotador2,fire,0.384344,0.151104,0.133844,0.128333
INC493,anotador1,fire,0.374391,0.154052,0.15375,0.131271
INC493,anotador2,fall,0.374391,0.154052,0.15375,0.131271
INC495,anotador1,fire,0.357797,0.14299,0.186938,0.150437
INC495,anotador2,fire,0.357797,0.14299,0.186938,0.150437
INC496,anotador1,fire,0.367203,0.149635,0.1615,0.134229
INC496,anotador2,suspicious_object,0.367203,0.149635,0.1615,0.134229
INC497,anotador1,fire,0.367758,0.149635,0.160391,0.128312
INC497,anotador2,fire,0.367758,0.149635,0.160391,0.128312
INC498,anotador1,fire,0.373289,0.157,0.153766,0.125375
INC498,anotador2,fire,0.373289,0.157,0.153766,0.125375
INC499,anotador1,fire,0.383797,0.153313,0.139375,0.129792
INC499,anotador2,fire,0.383797,0.153313,0.139375,0.129792
INC500,anotador1,fire,0.387664,0.132677,0.133859,0.168146
INC500,anotador2,fire,0.387664,0.132677,0.133859,0.168146
INC501,anotador1,fire,0.214547,0.555229,0.143813,0.095875
INC501,anotador2,fire,0.214547,0.555229,0.143813,0.095875
INC502,anotador1,fire,0.196844,0.558917,0.165938,0.118
INC502,anotador2,suspicious_object,0.196844,0.558917,0.165938,0.118
INC503,anotador1,fire,0.215102,0.562604,0.149328,0.095875
INC503,anotador2,fire,0.215102,0.562604,0.149328,0.095875
INC504,anotador1,fire,0.204586,0.564094,0.159297,0.101771
INC504,anotador2,fire,0.204586,0.564094,0.159297,0.101771
INC505,anotador1,fire,0.200719,0.561938,0.127219,0.109292
INC505,anotador2,fire,0.200719,0.561938,0.127219,0.109292
INC506,anotador1,fire,0.207906,0.565563,0.154875,0.125375
INC506,anotador2,crime,0.207906,0.565563,0.154875,0.125375
INC507,anotador1,fire,0.200164,0.561875,0.146016,0.126833
INC507,anotador2,fire,0.200164,0.561875,0.146016,0.126833
INC508,anotador1,fire,0.27207,0.576625,0.486734,0.696167
INC508,anotador2,fire,0.27207,0.576625,0.486734,0.696167
INC509,anotador1,fire,0.249945,0.601031,0.442484,0.585688
INC509,anotador2,intrusion,0.249945,0.601031,0.442484,0.585688
INC510,anotador1,fire,0.235016,0.617927,0.441375,0.731563
INC510,anotador2,fire,0.235016,0.617927,0.441375,0.731563
INC511,anotador1,fire,0.215148,0.716,0.408297,0.517708
INC511,anotador2,suspicious_behavior,0.215148,0.716,0.408297,0.517708
INC512,anotador1,fire,0.162617,0.728531,0.301016,0.528021
INC512,anotador2,fire,0.162617,0.728531,0.301016,0.528021
INC513,anotador1,fire,0.137117,0.73149,0.245578,0.522104
INC513,anotador2,fire,0.137117,0.73149,0.245578,0.522104
INC515,anotador1,fire,0.120523,0.68724,0.210172,0.415937
INC515,anotador2,fire,0.120523,0.68724,0.210172,0.415937
INC516,anotador1,fire,0.12107,0.697562,0.215703,0.392333
INC516,anotador2,fire,0.12107,0.697562,0.215703,0.392333
INC517,anotador1,fire,0.30968,0.207156,0.095141,0.190271
INC517,anotador2,fire,0.30968,0.207156,0.095141,0.190271
INC518,anotador1,fire,0.321289,0.213052,0.107297,0.175521
INC518,anotador2,fire,0.321289,0.213052,0.107297,0.175521
INC519,anotador1,fire,0.321852,0.214521,0.123891,0.166667
INC519,anotador2,fire,0.321852,0.214521,0.123891,0.166667
INC521,anotador1,fire,0.320187,0.204281,0.111719,0.181563
INC521,anotador2,fire,0.320187,0.204281,0.111719,0.181563
INC522,anotador1,fire,0.313055,0.207896,0.108516,0.177
INC522,anotador2,fire,0.313055,0.207896,0.108516,0.177
INC523,anotador1,fire,0.318531,0.199042,0.128312,0.227125
INC523,anotador2,accident,0.318531,0.199042,0.128312,0.227125
INC524,anotador1,fire,0.322953,0.214531,0.126094,0.187312
INC524,anotador2,fire,0.322953,0.214531,0.126094,0.187312
INT001,anotador1,intrusion,0.526727,0.49858,0.809359,0.99716
INT001,anotador2,intrusion,0.526727,0.49858,0.809359,0.99716
INT002,anotador1,intrusion,0.552867,0.500059,0.887797,0.994201
INT002,anotador2,suspicious_object,0.552867,0.500059,0.887797,0.994201
INT003,anotador1,intrusion,0.540867,0.502515,0.918266,0.99497
INT003,anotador2,intrusion,0.540867,0.502515,0.918266,0.99497
INT004,anotador1,intrusion,0.526727,0.500059,0.940078,0.994201
INT004,anotador2,intrusion,0.526727,0.500059,0.940078,0.994201
INT006,anotador1,intrusion,0.528906,0.50108,0.933563,0.996243
INT006,anotador2,intrusion,0.528906,0.50108,0.933563,0.996243
INT007,anotador1,intrusion,0.582281,0.514896,0.831156,0.970207
INT007,anotador2,intrusion,0.582281,0.514896,0.831156,0.970207
INT008,anotador1,intrusion,0.573586,0.501479,0.811578,0.997041
INT008,anotador2,intrusion,0.573586,0.501479,0.811578,0.997041
INT009,anotador1,intrusion,0.443438,0.505503,0.642813,0.988994
INT009,anotador2,intrusion,0.443438,0.505503,0.642813,0.988994
INT010,anotador1,intrusion,0.531086,0.503151,0.622016,0.988018
INT010,anotador2,fall,0.531086,0.503151,0.622016,0.988018
INT011,anotador1,intrusion,0.377484,0.500444,0.589344,0.999112
INT011,anotador2,accident,0.377484,0.500444,0.589344,0.999112
INT012,anotador1,intrusion,0.40418,0.499601,0.579516,0.999201
INT012,anotador2,intrusion,0.40418,0.499601,0.579516,0.999201
INT014,anotador1,intrusion,0.421609,0.491805,0.579531,0.977692
INT014,anotador2,intrusion,0.421609,0.491805,0.579531,0.977692
INT017,anotador1,intrusion,0.350797,0.512441,0.291938,0.503284
INT017,anotador2,accident,0.350797,0.512441,0.291938,0.503284
INT019,anotador1,intrusion,0.384031,0.529956,0.290844,0.488846
INT019,anotador2,intrusion,0.384031,0.529956,0.290844,0.488846
INT020,anotador1,intrusion,0.374766,0.48355,0.398688,0.64355
INT020,anotador2,intrusion,0.374766,0.48355,0.398688,0.64355
INT021,anotador1,intrusion,0.419977,0.52997,0.393234,0.71574
INT021,anotador2,intrusion,0.419977,0.52997,0.393234,0.71574
INT022,anotador1,intrusion,0.502758,0.416524,0.580609,0.806479
INT022,anotador2,intrusion,0.502758,0.416524,0.580609,0.806479
INT024,anotador1,intrusion,0.504391,0.440828,0.623094,0.881657
INT024,anotador2,intrusion,0.504391,0.440828,0.623094,0.881657
INT027,anotador1,intrusion,0.541984,0.448491,0.615469,0.886923
INT027,anotador2,fire,0.541984,0.448491,0.615469,0.886923
INT028,anotador1,intrusion,0.453742,0.40105,0.528328,0.750799
INT028,anotador2,accident,0.453742,0.40105,0.528328,0.750799
INT029,anotador1,intrusion,0.397656,0.372189,0.620937,0.738462
INT029,anotador2,intrusion,0.397656,0.372189,0.620937,0.738462
INT030,anotador1,intrusion,0.344266,0.404142,0.686281,0.806509
INT030,anotador2,intrusion,0.344266,0.404142,0.686281,0.806509
INT031,anotador1,intrusion,0.314312,0.471183,0.617656,0.93645
INT031,anotador2,intrusion,0.314312,0.471183,0.617656,0.93645
INT034,anotador1,intrusion,0.536539,0.469112,0.319172,0.84568
INT034,anotador2,fire,0.536539,0.469112,0.319172,0.84568
INT035,anotador1,intrusion,0.580648,0.465,0.313734,0.903432
INT035,anotador2,intrusion,0.580648,0.465,0.313734,0.903432
INT036,anotador1,intrusion,0.590453,0.573284,0.307188,0.695089
INT036,anotador2,intrusion,0.590453,0.573284,0.307188,0.695089
INT037,anotador1,intrusion,0.617141,0.603195,0.284312,0.713669
INT037,anotador2,intrusion,0.617141,0.603195,0.284312,0.713669
INT038,anotador1,intrusion,0.568664,0.517589,0.211328,0.744586
INT038,anotador2,intrusion,0.568664,0.517589,0.211328,0.744586
INT041,anotador1,intrusion,0.586641,0.540281,0.340969,0.851864
INT041,anotador2,intrusion,0.586641,0.540281,0.340969,0.851864
INT042,anotador1,intrusion,0.597539,0.517604,0.419391,0.888994
INT042,anotador2,intrusion,0.597539,0.517604,0.419391,0.888994
INT043,anotador1,intrusion,0.586094,0.523136,0.416125,0.953728
INT043,anotador2,intrusion,0.586094,0.523136,0.416125,0.953728
INT044,anotador1,intrusion,0.686852,0.542337,0.560984,0.913728
INT044,anotador2,intrusion,0.686852,0.542337,0.560984,0.913728
INT045,anotador1,intrusion,0.570852,0.50108,0.666672,0.996243
INT045,anotador2,intrusion,0.570852,0.50108,0.666672,0.996243
INT046,anotador1,intrusion,0.488602,0.505207,0.619828,0.987988
INT046,anotador2,vandalism,0.488602,0.505207,0.619828,0.987988
INT047,anotador1,intrusion,0.455922,0.512825,0.5305,0.974349
INT047,anotador2,intrusion,0.455922,0.512825,0.5305,0.974349
INT048,anotador1,intrusion,0.503305,0.495932,0.542484,0.985947
INT048,anotador2,vandalism,0.503305,0.495932,0.542484,0.985947
INT049,anotador1,intrusion,0.550695,0.49858,0.532672,0.99716
INT049,anotador2,intrusion,0.550695,0.49858,0.532672,0.99716
INT058,anotador1,intrusion,0.331742,0.54457,0.635078,0.885401
INT058,anotador2,intrusion,0.331742,0.54457,0.635078,0.885401
